# LRA Top-5 Frequency Peaks — Condensed Summary
# Source file: rissettrhythm reverse.mp3
# Generated:   2026-07-13 15:06:22
# Accel sample rate: 1624.6-1806.7 Hz per-window range (1715.1 Hz overall)
# Freq resolution:   5.00 Hz per bin (peaks below are quantized to this common grid;
#                    each window measured at its own real rate, then
#                    resampled here for cross-window comparability)
# Rows:        160
#
# For each time window, the top 5 frequency peaks by magnitude,
# sorted strongest first. Each peak is reported in BOTH units:
#   peakN_g  = linear amplitude in g (true physical intensity)
#   peakN_db = 20*log10(g) (compressed range — easier to compare
#              strong vs weak components, e.g. Shepard octave partners)
#
# NOTE: adjacent bins around one physical tone can both appear as
# separate 'peaks' — treat peaks within 1-2 bins of each other as
# the same component.
#
time_s	peak1_hz	peak1_g	peak1_db	peak2_hz	peak2_g	peak2_db	peak3_hz	peak3_g	peak3_db	peak4_hz	peak4_g	peak4_db	peak5_hz	peak5_g	peak5_db
5.8295	235.0	52.87113	34.5	225.0	50.84596	34.1	240.0	43.43586	32.8	210.0	43.15421	32.7	195.0	42.37954	32.5
5.8797	230.0	53.08968	34.5	220.0	42.84802	32.6	225.0	41.88828	32.4	190.0	41.68425	32.4	265.0	41.58006	32.4
5.9297	195.0	35.41977	31.0	205.0	34.22822	30.7	210.0	31.83860	30.1	190.0	31.08061	29.8	180.0	30.48109	29.7
5.9797	200.0	31.78571	30.0	195.0	28.82604	29.2	235.0	25.02624	28.0	185.0	25.01468	28.0	190.0	24.87575	27.9
6.0297	160.0	37.61872	31.5	165.0	28.41879	29.1	155.0	22.92237	27.2	215.0	21.72435	26.7	110.0	19.65002	25.9
6.0755	160.0	41.09190	32.3	155.0	39.03859	31.8	175.0	35.89182	31.1	170.0	33.45009	30.5	165.0	27.68144	28.8
6.1197	175.0	43.85859	32.8	160.0	39.94107	32.0	155.0	34.62151	30.8	150.0	34.34046	30.7	215.0	32.16407	30.1
6.1752	175.0	59.55218	35.5	215.0	53.86337	34.6	160.0	51.53541	34.2	155.0	49.10240	33.8	210.0	45.79421	33.2
6.2197	140.0	68.62526	36.7	210.0	62.08392	35.9	165.0	58.04721	35.3	145.0	56.00939	35.0	225.0	48.81575	33.8
6.2752	145.0	67.06847	36.5	150.0	57.02677	35.1	175.0	55.31778	34.9	140.0	54.45396	34.7	180.0	46.44269	33.3
6.3276	145.0	72.22126	37.2	140.0	61.96909	35.8	150.0	52.51504	34.4	170.0	50.32249	34.0	175.0	47.32439	33.5
6.3752	185.0	59.40069	35.5	180.0	48.12249	33.6	190.0	46.01838	33.3	135.0	42.44446	32.6	250.0	41.26225	32.3
6.4256	190.0	39.84796	32.0	195.0	37.02497	31.4	175.0	31.22914	29.9	205.0	26.71323	28.5	245.0	25.67525	28.2
6.4733	190.0	32.64489	30.3	150.0	31.11999	29.9	185.0	29.73372	29.5	245.0	26.41245	28.4	140.0	24.23565	27.7
6.5207	140.0	36.36233	31.2	150.0	33.55431	30.5	190.0	33.13450	30.4	145.0	31.96500	30.1	185.0	27.61700	28.8
6.5697	140.0	58.81313	35.4	145.0	34.63800	30.8	190.0	31.58775	30.0	135.0	30.04782	29.6	185.0	29.24979	29.3
6.6198	140.0	73.10584	37.3	150.0	45.06967	33.1	210.0	43.12828	32.7	135.0	42.49966	32.6	195.0	40.78725	32.2
6.6697	205.0	59.04929	35.4	225.0	56.21423	35.0	140.0	53.09956	34.5	230.0	49.12867	33.8	135.0	46.86603	33.4
6.7197	220.0	57.83792	35.2	200.0	56.37986	35.0	185.0	48.19442	33.7	230.0	46.53909	33.4	240.0	43.24872	32.7
6.7697	210.0	58.87596	35.4	230.0	55.63646	34.9	195.0	54.99043	34.8	225.0	53.16101	34.5	240.0	49.31303	33.9
6.8207	185.0	49.30940	33.9	235.0	47.46494	33.5	220.0	44.89169	33.0	245.0	38.23786	31.6	170.0	36.40677	31.2
6.8597	205.0	43.33865	32.7	180.0	40.42918	32.1	225.0	33.20156	30.4	270.0	30.53206	29.7	145.0	28.69682	29.2
6.9153	185.0	45.59187	33.2	200.0	43.84687	32.8	175.0	42.53787	32.6	180.0	39.76629	32.0	195.0	37.58738	31.5
6.9596	180.0	48.44974	33.7	195.0	46.93310	33.4	175.0	41.85286	32.4	190.0	38.14185	31.6	170.0	36.46789	31.2
7.0152	195.0	47.81382	33.6	185.0	46.90820	33.4	180.0	45.02275	33.1	100.0	43.88352	32.8	245.0	42.43530	32.6
7.0598	195.0	48.71685	33.8	190.0	43.68184	32.8	180.0	42.79066	32.6	100.0	40.91813	32.2	185.0	37.93615	31.6
7.1097	145.0	57.69330	35.2	180.0	45.65321	33.2	140.0	45.41574	33.1	245.0	38.68567	31.8	185.0	36.80461	31.3
7.1611	155.0	56.91569	35.1	185.0	53.84155	34.6	150.0	46.53726	33.4	180.0	46.18789	33.3	160.0	45.34893	33.1
7.2142	155.0	53.98138	34.6	150.0	53.04500	34.5	180.0	50.93059	34.1	175.0	48.77465	33.8	140.0	46.84836	33.4
7.2597	150.0	54.71099	34.8	155.0	52.83261	34.5	180.0	49.69031	33.9	230.0	41.74874	32.4	250.0	37.02253	31.4
7.3156	230.0	38.18835	31.6	155.0	34.19905	30.7	250.0	31.23770	29.9	180.0	29.27138	29.3	160.0	28.87558	29.2
7.3632	235.0	35.78835	31.1	170.0	34.95815	30.9	225.0	34.56389	30.8	185.0	28.38975	29.1	175.0	26.14175	28.3
7.4117	175.0	38.04903	31.6	185.0	25.55442	28.1	245.0	22.52337	27.1	195.0	21.01053	26.4	140.0	20.02244	26.0
7.4598	140.0	47.08576	33.5	145.0	33.75918	30.6	170.0	32.67018	30.3	135.0	27.94653	28.9	175.0	24.92855	27.9
7.5097	140.0	48.50387	33.7	230.0	35.58396	31.0	240.0	34.50945	30.8	225.0	32.51272	30.2	135.0	31.50673	30.0
7.5593	225.0	51.92579	34.3	240.0	44.96190	33.1	140.0	44.66295	33.0	235.0	43.83854	32.8	220.0	43.00258	32.7
7.6084	220.0	54.05380	34.7	235.0	52.41410	34.4	225.0	44.47036	33.0	230.0	39.56876	31.9	200.0	39.30617	31.9
7.6597	225.0	59.89786	35.5	240.0	55.71514	34.9	200.0	44.75766	33.0	235.0	41.75015	32.4	250.0	40.15376	32.1
7.7097	225.0	48.21122	33.7	220.0	45.70493	33.2	255.0	42.31411	32.5	215.0	32.69747	30.3	210.0	30.66286	29.7
7.7553	205.0	29.32265	29.3	190.0	28.36223	29.1	260.0	25.82825	28.2	265.0	25.05864	28.0	235.0	23.21719	27.3
7.8050	145.0	29.54415	29.4	220.0	22.72110	27.1	225.0	21.95310	26.8	180.0	21.84960	26.8	230.0	19.46838	25.8
7.8497	200.0	31.23479	29.9	150.0	28.79635	29.2	170.0	19.65363	25.9	145.0	18.62133	25.4	205.0	17.37700	24.8
7.9008	170.0	35.04414	30.9	205.0	32.71551	30.3	155.0	32.28368	30.2	165.0	28.20908	29.0	150.0	24.93164	27.9
7.9496	220.0	46.97510	33.4	165.0	43.08106	32.7	205.0	39.44862	31.9	225.0	38.23964	31.7	210.0	37.96816	31.6
7.9953	210.0	68.20552	36.7	140.0	54.79946	34.8	145.0	53.24549	34.5	170.0	51.50916	34.2	230.0	45.63833	33.2
8.0496	165.0	87.82286	38.9	205.0	63.61023	36.1	135.0	59.99922	35.6	140.0	58.05360	35.3	225.0	50.91239	34.1
8.0996	165.0	61.84348	35.8	205.0	61.26303	35.7	135.0	58.57708	35.4	140.0	55.57697	34.9	170.0	50.14476	34.0
8.1532	175.0	59.38289	35.5	140.0	57.75142	35.2	145.0	53.70990	34.6	235.0	48.70464	33.8	135.0	47.67607	33.6
8.2011	175.0	46.22200	33.3	170.0	45.43081	33.1	235.0	40.33469	32.1	240.0	34.15336	30.7	130.0	33.96484	30.6
8.2497	175.0	12.12097	21.7	140.0	11.61575	21.3	155.0	10.98621	20.8	160.0	10.58994	20.5	170.0	10.31914	20.3
