# LRA Top-5 Frequency Peaks — Condensed Summary
# Source file: pitch_constant_220to220Hz.wav
# Generated:   2026-07-17 13:58:05
# Accel sample rate: 1526.0-1768.6 Hz per-window range (1634.7 Hz overall)
# Freq resolution:   5.01 Hz per bin (peaks below are quantized to this common grid;
#                    each window measured at its own real rate, then
#                    resampled here for cross-window comparability)
# Rows:        234
#
# For each time window, the top 5 frequency peaks by magnitude,
# sorted strongest first. Each peak is reported in BOTH units:
#   peakN_g  = linear amplitude in g (true physical intensity)
#   peakN_db = 20*log10(g) (compressed range — easier to compare
#              strong vs weak components, e.g. Shepard octave partners)
#
# NOTE: adjacent bins around one physical tone can both appear as
# separate 'peaks' — treat peaks within 1-2 bins of each other as
# the same component.
#
time_s	peak1_hz	peak1_g	peak1_db	peak2_hz	peak2_g	peak2_db	peak3_hz	peak3_g	peak3_db	peak4_hz	peak4_g	peak4_db	peak5_hz	peak5_g	peak5_db
7.2637	220.6	320.69424	50.1	215.6	207.53749	46.3	225.6	150.18196	43.5	346.0	97.59756	39.8	341.0	79.92364	38.1
7.3134	225.6	299.45207	49.5	220.6	254.45221	48.1	230.7	113.33276	41.1	215.6	89.69651	39.1	351.0	89.61754	39.0
7.3654	230.7	292.29953	49.3	225.6	243.40769	47.7	235.7	133.83596	42.5	356.0	93.49653	39.4	361.0	85.45057	38.6
7.4133	220.6	276.00660	48.8	215.6	269.07083	48.6	225.6	97.56395	39.8	210.6	89.47929	39.0	341.0	87.46669	38.8
7.4601	220.6	309.75718	49.8	215.6	243.76773	47.7	225.6	125.98020	42.0	341.0	92.82421	39.4	210.6	70.76650	37.0
7.5197	215.6	314.79609	50.0	220.6	211.91020	46.5	210.6	144.38988	43.2	341.0	76.43630	37.7	336.0	73.49663	37.3
7.5699	215.6	297.39675	49.5	210.6	245.78324	47.8	220.6	109.76719	40.8	336.0	81.89911	38.3	330.9	75.35845	37.5
7.6199	220.6	302.60413	49.6	225.6	226.11603	47.1	215.6	131.16011	42.4	346.0	108.65143	40.7	351.0	72.52920	37.2
7.6697	220.6	322.03935	50.2	225.6	198.98014	46.0	215.6	165.50592	44.4	346.0	96.85522	39.7	341.0	56.79718	35.1
7.7201	220.6	327.49731	50.3	225.6	188.89129	45.5	215.6	173.17204	44.8	346.0	94.80199	39.5	351.0	61.76463	35.8
7.7696	225.6	277.35887	48.9	220.6	271.35871	48.7	215.6	96.38573	39.7	230.7	94.12142	39.5	351.0	84.65215	38.6
7.8221	220.6	344.02954	50.7	225.6	182.54301	45.2	215.6	174.90243	44.9	346.0	88.09939	38.9	341.0	75.69202	37.6
7.8700	225.6	311.24525	49.9	220.6	208.41154	46.4	230.7	154.07373	43.8	351.0	92.82270	39.4	356.0	62.26325	35.9
7.9238	225.6	334.38035	50.5	230.7	209.90711	46.4	220.6	171.85991	44.7	356.0	76.53264	37.7	351.0	73.86917	37.4
7.9700	225.6	321.28820	50.1	220.6	244.43318	47.8	230.7	128.17308	42.2	351.0	84.72303	38.6	215.6	65.68366	36.3
8.0202	225.6	316.07451	50.0	220.6	234.15475	47.4	230.7	138.30331	42.8	351.0	84.19139	38.5	215.6	63.04897	36.0
8.0698	215.6	318.05669	50.1	210.6	201.70516	46.1	220.6	150.81325	43.6	336.0	85.81810	38.7	205.6	69.62974	36.9
8.1239	215.6	294.67338	49.4	210.6	266.24565	48.5	220.6	99.33871	39.9	205.6	85.95395	38.7	330.9	70.33406	36.9
8.1793	210.6	281.88623	49.0	215.6	267.86285	48.6	205.6	85.10768	38.6	330.9	83.45573	38.4	220.6	77.64656	37.8
8.2295	215.6	277.04009	48.9	220.6	266.12415	48.5	210.6	102.51439	40.2	225.6	89.40665	39.0	341.0	84.90372	38.6
8.2800	225.6	289.00249	49.2	220.6	255.84359	48.2	230.7	120.74738	41.6	351.0	95.14901	39.6	215.6	79.46845	38.0
8.3299	220.6	338.47532	50.6	215.6	222.55132	46.9	225.6	136.68243	42.7	341.0	87.73173	38.9	346.0	76.60118	37.7
8.3800	220.6	284.84812	49.1	225.6	270.82617	48.7	215.6	104.32519	40.4	346.0	88.72035	39.0	351.0	80.75713	38.1
8.4330	225.6	313.68219	49.9	220.6	243.57755	47.7	230.7	124.08542	41.9	351.0	96.88885	39.7	346.0	63.36198	36.0
8.4798	220.6	310.25022	49.8	215.6	227.49801	47.1	225.6	135.37160	42.6	341.0	82.14015	38.3	346.0	78.96588	37.9
8.5296	220.6	360.06310	51.1	225.6	189.33879	45.5	215.6	182.21496	45.2	346.0	71.62868	37.1	341.0	54.56215	34.7
8.5850	215.6	318.65176	50.1	220.6	245.06792	47.8	210.6	118.82816	41.5	341.0	80.91450	38.2	336.0	59.51272	35.5
8.6357	225.6	318.90984	50.1	220.6	221.84947	46.9	230.7	148.43893	43.4	351.0	85.79445	38.7	356.0	54.80377	34.8
8.6868	220.6	320.99201	50.1	215.6	212.30263	46.5	225.6	149.05585	43.5	346.0	87.29081	38.8	341.0	77.24634	37.8
